항목ID,항목코드,항목코드명,,,
C_19_008#16,12,옥수수(B tv plus),,,
C_19_008#16,13,올레TV mobile,,,
C_19_008#16,14,유튜브(Youtube),,,
C_19_008#16,15,왓챠플레이,,,
C_19_008#16,16,카카오TV,,,
C_19_008#16,17,기타,,,
C_19_008#16,18,모름,,,
C_19_008#17,1,GOM TV,,,
C_19_008#17,2,U+ 모바일 tv,,,
C_19_008#17,3,mbc TV,,,
C_19_008#17,4,myK,,,
C_19_008#17,5,POOQ,,,
C_19_008#17,6,SBS플레이어,,,
C_19_008#17,7,tving,,,
C_19_008#17,8,네이버TV,,,
C_19_008#17,9,넷플릭스(netflix),,,
C_19_008#17,10,아프리카TV,,,
C_19_008#17,11,에브리온TV,,,
C_19_008#17,12,옥수수(B tv plus),,,
C_19_008#17,13,올레TV mobile,,,
C_19_008#17,14,유튜브(Youtube),,,
C_19_008#17,15,왓챠플레이,,,
C_19_008#17,16,카카오TV,,,
C_19_008#17,17,기타,,,
C_19_008#17,18,모름,,,
C_20_001,1,매일(1주에 7일),,,
C_20_001,2,1주에 5~6일,,,
C_20_001,3,1주에 3~4일,,,
C_20_001,4,1주에 1~2일,,,
C_20_001,5,한달에 1~3일,,,
C_20_001,6,거의 안 한다,,,
C_20_002#1,1,GOM TV,,,
C_20_002#1,2,네이버TV,,,
C_20_002#1,3,아프리카TV,,,
C_20_002#1,4,유튜브(Youtube),,,
C_20_002#1,5,인스타그램 라이브,,,
C_20_002#1,6,카카오TV,,,
C_20_002#1,7,트위치TV,,,
C_20_002#1,8,틱톡(TickTok),,,
C_20_002#1,9,판도라TV,,,
C_20_002#1,10,팝콘TV,,,
C_20_002#1,11,페이스북 라이브,,,
C_20_002#1,12,기타,,,
C_20_002#1,13,모름,,,
C_20_002#2,1,GOM TV,,,
C_20_002#2,2,네이버TV,,,
C_20_002#2,3,아프리카TV,,,
C_20_002#2,4,유튜브(Youtube),,,
C_20_002#2,5,인스타그램 라이브,,,
C_20_002#2,6,카카오TV,,,
C_20_002#2,7,트위치TV,,,
C_20_002#2,8,틱톡(TickTok),,,
C_20_002#2,9,판도라TV,,,
C_20_002#2,10,팝콘TV,,,
C_20_002#2,11,페이스북 라이브,,,
C_20_002#2,12,기타,,,
C_20_002#2,13,모름,,,
C_20_002#3,1,GOM TV,,,
C_20_002#3,2,네이버TV,,,
C_20_002#3,3,아프리카TV,,,
C_20_002#3,4,유튜브(Youtube),,,
C_20_002#3,5,인스타그램 라이브,,,
C_20_002#3,6,카카오TV,,,
C_20_002#3,7,트위치TV,,,
C_20_002#3,8,틱톡(TickTok),,,
C_20_002#3,9,판도라TV,,,
C_20_002#3,10,팝콘TV,,,
C_20_002#3,11,페이스북 라이브,,,
C_20_002#3,12,기타,,,
C_20_002#3,13,모름,,,
C_20_002#4,1,GOM TV,,,
C_20_002#4,2,네이버TV,,,
C_20_002#4,3,아프리카TV,,,
C_20_002#4,4,유튜브(Youtube),,,
C_20_002#4,5,인스타그램 라이브,,,
C_20_002#4,6,카카오TV,,,
C_20_002#4,7,트위치TV,,,
C_20_002#4,8,틱톡(TickTok),,,
C_20_002#4,9,판도라TV,,,
C_20_002#4,10,팝콘TV,,,
C_20_002#4,11,페이스북 라이브,,,
C_20_002#4,12,기타,,,
C_20_002#4,13,모름,,,
C_20_002#5,1,GOM TV,,,
C_20_002#5,2,네이버TV,,,
C_20_002#5,3,아프리카TV,,,
C_20_002#5,4,유튜브(Youtube),,,
C_20_002#5,5,인스타그램 라이브,,,
C_20_002#5,6,카카오TV,,,
C_20_002#5,7,트위치TV,,,
C_20_002#5,8,틱톡(TickTok),,,
C_20_002#5,9,판도라TV,,,
C_20_002#5,10,팝콘TV,,,
C_20_002#5,11,페이스북 라이브,,,
C_20_002#5,12,기타,,,
C_20_002#5,13,모름,,,
C_20_002#6,1,GOM TV,,,
C_20_002#6,2,네이버TV,,,
C_20_002#6,3,아프리카TV,,,
C_20_002#6,4,유튜브(Youtube),,,
C_20_002#6,5,인스타그램 라이브,,,
C_20_002#6,6,카카오TV,,,
C_20_002#6,7,트위치TV,,,
C_20_002#6,8,틱톡(TickTok),,,
C_20_002#6,9,판도라TV,,,
C_20_002#6,10,팝콘TV,,,
C_20_002#6,11,페이스북 라이브,,,
C_20_002#6,12,기타,,,
C_20_002#6,13,모름,,,
C_20_002#7,1,GOM TV,,,
C_20_002#7,2,네이버TV,,,
C_20_002#7,3,아프리카TV,,,
C_20_002#7,4,유튜브(Youtube),,,
C_20_002#7,5,인스타그램 라이브,,,
C_20_002#7,6,카카오TV,,,
C_20_002#7,7,트위치TV,,,
C_20_002#7,8,틱톡(TickTok),,,
C_20_002#7,9,판도라TV,,,
C_20_002#7,10,팝콘TV,,,
C_20_002#7,11,페이스북 라이브,,,
C_20_002#7,12,기타,,,
C_20_002#7,13,모름,,,
C_20_002#8,1,GOM TV,,,
C_20_002#8,2,네이버TV,,,
C_20_002#8,3,아프리카TV,,,
C_20_002#8,4,유튜브(Youtube),,,
C_20_002#8,5,인스타그램 라이브,,,
C_20_002#8,6,카카오TV,,,
C_20_002#8,7,트위치TV,,,
C_20_002#8,8,틱톡(TickTok),,,
C_20_002#8,9,판도라TV,,,
C_20_002#8,10,팝콘TV,,,
C_20_002#8,11,페이스북 라이브,,,
C_20_002#8,12,기타,,,
C_20_002#8,13,모름,,,
C_20_002#9,1,GOM TV,,,
C_20_002#9,2,네이버TV,,,
C_20_002#9,3,아프리카TV,,,
C_20_002#9,4,유튜브(Youtube),,,
C_20_002#9,5,인스타그램 라이브,,,
C_20_002#9,6,카카오TV,,,
C_20_002#9,7,트위치TV,,,
C_20_002#9,8,틱톡(TickTok),,,
C_20_002#9,9,판도라TV,,,
C_20_002#9,10,팝콘TV,,,
C_20_002#9,11,페이스북 라이브,,,
C_20_002#9,12,기타,,,
C_20_002#9,13,모름,,,
C_20_002#10,1,GOM TV,,,
C_20_002#10,2,네이버TV,,,
C_20_002#10,3,아프리카TV,,,
C_20_002#10,4,유튜브(Youtube),,,
C_20_002#10,5,인스타그램 라이브,,,
C_20_002#10,6,카카오TV,,,
C_20_002#10,7,트위치TV,,,
C_20_002#10,8,틱톡(TickTok),,,
C_20_002#10,9,판도라TV,,,
C_20_002#10,10,팝콘TV,,,
C_20_002#10,11,페이스북 라이브,,,
C_20_002#10,12,기타,,,
C_20_002#10,13,모름,,,
C_20_002#11,1,GOM TV,,,
C_20_002#11,2,네이버TV,,,
C_20_002#11,3,아프리카TV,,,
C_20_002#11,4,유튜브(Youtube),,,
C_20_002#11,5,인스타그램 라이브,,,
C_20_002#11,6,카카오TV,,,
C_20_002#11,7,트위치TV,,,
C_20_002#11,8,틱톡(TickTok),,,
C_20_002#11,9,판도라TV,,,
C_20_002#11,10,팝콘TV,,,
C_20_002#11,11,페이스북 라이브,,,
C_20_002#11,12,기타,,,
C_20_002#11,13,모름,,,
C_20_002#12,1,GOM TV,,,
C_20_002#12,2,네이버TV,,,
C_20_002#12,3,아프리카TV,,,
C_20_002#12,4,유튜브(Youtube),,,
C_20_002#12,5,인스타그램 라이브,,,
C_20_002#12,6,카카오TV,,,
C_20_002#12,7,트위치TV,,,
C_20_002#12,8,틱톡(TickTok),,,
C_20_002#12,9,판도라TV,,,
C_20_002#12,10,팝콘TV,,,
C_20_002#12,11,페이스북 라이브,,,
C_20_002#12,12,기타,,,
C_20_002#12,13,모름,,,
C_20_003#1,1,TV프로그램 토막영상(클립),,,
C_20_003#1,2,1인 방송,,,
C_20_003#1,3,기타,,,
C_20_003#2,1,TV프로그램 토막영상(클립),,,
C_20_003#2,2,1인 방송,,,
C_20_003#2,3,기타,,,
C_20_003#3,1,TV프로그램 토막영상(클립),,,
C_20_003#3,2,1인 방송,,,
C_20_003#3,3,기타,,,
C_20_004#1,1,게임,,,
C_20_004#1,2,교육/정보,,,
C_20_004#1,3,IT/TECH,,,
C_20_004#1,4,뉴스/정치,,,
C_20_004#1,5,먹방,,,
C_20_004#1,6,뷰티/패션,,,
C_20_004#1,7,스포츠/레저,,,
C_20_004#1,8,영화/엔터테인먼트,,,
C_20_004#1,9,요리/건강,,,
C_20_004#1,10,음악,,,
C_20_004#1,11,일상/여행/맛집,,,
C_20_004#1,12,코미디,,,
C_20_004#1,13,펫 영상(반려동물 영상),,,
C_20_004#1,14,ASMR,,,
C_20_004#1,15,기타,,,
C_20_004#2,1,게임,,,
C_20_004#2,2,교육/정보,,,
C_20_004#2,3,IT/TECH,,,
C_20_004#2,4,뉴스/정치,,,
C_20_004#2,5,먹방,,,
C_20_004#2,6,뷰티/패션,,,
C_20_004#2,7,스포츠/레저,,,
C_20_004#2,8,영화/엔터테인먼트,,,
C_20_004#2,9,요리/건강,,,
C_20_004#2,10,음악,,,
C_20_004#2,11,일상/여행/맛집,,,
C_20_004#2,12,코미디,,,
C_20_004#2,13,펫 영상(반려동물 영상),,,
C_20_004#2,14,ASMR,,,
C_20_004#2,15,기타,,,
C_20_004#3,1,게임,,,
C_20_004#3,2,교육/정보,,,
C_20_004#3,3,IT/TECH,,,
C_20_004#3,4,뉴스/정치,,,
C_20_004#3,5,먹방,,,
C_20_004#3,6,뷰티/패션,,,
C_20_004#3,7,스포츠/레저,,,
C_20_004#3,8,영화/엔터테인먼트,,,
C_20_004#3,9,요리/건강,,,
C_20_004#3,10,음악,,,
C_20_004#3,11,일상/여행/맛집,,,
C_20_004#3,12,코미디,,,
C_20_004#3,13,펫 영상(반려동물 영상),,,
C_20_004#3,14,ASMR,,,
C_20_004#3,15,기타,,,
C_20_004#4,1,게임,,,
C_20_004#4,2,교육/정보,,,
C_20_004#4,3,IT/TECH,,,
C_20_004#4,4,뉴스/정치,,,
C_20_004#4,5,먹방,,,
C_20_004#4,6,뷰티/패션,,,
C_20_004#4,7,스포츠/레저,,,
C_20_004#4,8,영화/엔터테인먼트,,,
C_20_004#4,9,요리/건강,,,
C_20_004#4,10,음악,,,
C_20_004#4,11,일상/여행/맛집,,,
C_20_004#4,12,코미디,,,
C_20_004#4,13,펫 영상(반려동물 영상),,,
C_20_004#4,14,ASMR,,,
C_20_004#4,15,기타,,,
C_20_004#5,1,게임,,,
C_20_004#5,2,교육/정보,,,
C_20_004#5,3,IT/TECH,,,
C_20_004#5,4,뉴스/정치,,,
C_20_004#5,5,먹방,,,
C_20_004#5,6,뷰티/패션,,,
C_20_004#5,7,스포츠/레저,,,
C_20_004#5,8,영화/엔터테인먼트,,,
C_20_004#5,9,요리/건강,,,
C_20_004#5,10,음악,,,
C_20_004#5,11,일상/여행/맛집,,,
C_20_004#5,12,코미디,,,
C_20_004#5,13,펫 영상(반려동물 영상),,,
C_20_004#5,14,ASMR,,,
C_20_004#5,15,기타,,,
C_20_004#6,1,게임,,,
C_20_004#6,2,교육/정보,,,
C_20_004#6,3,IT/TECH,,,
C_20_004#6,4,뉴스/정치,,,
C_20_004#6,5,먹방,,,
C_20_004#6,6,뷰티/패션,,,
C_20_004#6,7,스포츠/레저,,,
C_20_004#6,8,영화/엔터테인먼트,,,
C_20_004#6,9,요리/건강,,,
C_20_004#6,10,음악,,,
C_20_004#6,11,일상/여행/맛집,,,
C_20_004#6,12,코미디,,,
C_20_004#6,13,펫 영상(반려동물 영상),,,
C_20_004#6,14,ASMR,,,
C_20_004#6,15,기타,,,
C_20_004#7,1,게임,,,
C_20_004#7,2,교육/정보,,,
C_20_004#7,3,IT/TECH,,,
C_20_004#7,4,뉴스/정치,,,
C_20_004#7,5,먹방,,,
C_20_004#7,6,뷰티/패션,,,
C_20_004#7,7,스포츠/레저,,,
C_20_004#7,8,영화/엔터테인먼트,,,
C_20_004#7,9,요리/건강,,,
C_20_004#7,10,음악,,,
C_20_004#7,11,일상/여행/맛집,,,
C_20_004#7,12,코미디,,,
C_20_004#7,13,펫 영상(반려동물 영상),,,
C_20_004#7,14,ASMR,,,
C_20_004#7,15,기타,,,
C_20_004#8,1,게임,,,
C_20_004#8,2,교육/정보,,,
C_20_004#8,3,IT/TECH,,,
C_20_004#8,4,뉴스/정치,,,
C_20_004#8,5,먹방,,,
C_20_004#8,6,뷰티/패션,,,
C_20_004#8,7,스포츠/레저,,,
C_20_004#8,8,영화/엔터테인먼트,,,
C_20_004#8,9,요리/건강,,,
C_20_004#8,10,음악,,,
C_20_004#8,11,일상/여행/맛집,,,
C_20_004#8,12,코미디,,,
C_20_004#8,13,펫 영상(반려동물 영상),,,
C_20_004#8,14,ASMR,,,
C_20_004#8,15,기타,,,
C_20_004#9,1,게임,,,
C_20_004#9,2,교육/정보,,,
C_20_004#9,3,IT/TECH,,,
C_20_004#9,4,뉴스/정치,,,
C_20_004#9,5,먹방,,,
C_20_004#9,6,뷰티/패션,,,
C_20_004#9,7,스포츠/레저,,,
C_20_004#9,8,영화/엔터테인먼트,,,
C_20_004#9,9,요리/건강,,,
C_20_004#9,10,음악,,,
C_20_004#9,11,일상/여행/맛집,,,
C_20_004#9,12,코미디,,,
C_20_004#9,13,펫 영상(반려동물 영상),,,
C_20_004#9,14,ASMR,,,
C_20_004#9,15,기타,,,
C_20_004#10,1,게임,,,
C_20_004#10,2,교육/정보,,,
C_20_004#10,3,IT/TECH,,,
C_20_004#10,4,뉴스/정치,,,
C_20_004#10,5,먹방,,,
C_20_004#10,6,뷰티/패션,,,
C_20_004#10,7,스포츠/레저,,,
C_20_004#10,8,영화/엔터테인먼트,,,
C_20_004#10,9,요리/건강,,,
C_20_004#10,10,음악,,,
C_20_004#10,11,일상/여행/맛집,,,
C_20_004#10,12,코미디,,,
C_20_004#10,13,펫 영상(반려동물 영상),,,
C_20_004#10,14,ASMR,,,
C_20_004#10,15,기타,,,
C_20_004#11,1,게임,,,
C_20_004#11,2,교육/정보,,,
C_20_004#11,3,IT/TECH,,,
C_20_004#11,4,뉴스/정치,,,
C_20_004#11,5,먹방,,,
C_20_004#11,6,뷰티/패션,,,
C_20_004#11,7,스포츠/레저,,,
C_20_004#11,8,영화/엔터테인먼트,,,
C_20_004#11,9,요리/건강,,,
C_20_004#11,10,음악,,,
C_20_004#11,11,일상/여행/맛집,,,
C_20_004#11,12,코미디,,,
C_20_004#11,13,펫 영상(반려동물 영상),,,
C_20_004#11,14,ASMR,,,
C_20_004#11,15,기타,,,
C_20_004#12,1,게임,,,
C_20_004#12,2,교육/정보,,,
C_20_004#12,3,IT/TECH,,,
C_20_004#12,4,뉴스/정치,,,
C_20_004#12,5,먹방,,,
C_20_004#12,6,뷰티/패션,,,
C_20_004#12,7,스포츠/레저,,,
C_20_004#12,8,영화/엔터테인먼트,,,
C_20_004#12,9,요리/건강,,,
C_20_004#12,10,음악,,,
C_20_004#12,11,일상/여행/맛집,,,
C_20_004#12,12,코미디,,,
C_20_004#12,13,펫 영상(반려동물 영상),,,
C_20_004#12,14,ASMR,,,
C_20_004#12,15,기타,,,
C_20_004#13,1,게임,,,
C_20_004#13,2,교육/정보,,,
C_20_004#13,3,IT/TECH,,,
C_20_004#13,4,뉴스/정치,,,
C_20_004#13,5,먹방,,,
C_20_004#13,6,뷰티/패션,,,
C_20_004#13,7,스포츠/레저,,,
C_20_004#13,8,영화/엔터테인먼트,,,
C_20_004#13,9,요리/건강,,,
C_20_004#13,10,음악,,,
C_20_004#13,11,일상/여행/맛집,,,
C_20_004#13,12,코미디,,,
C_20_004#13,13,펫 영상(반려동물 영상),,,
C_20_004#13,14,ASMR,,,
C_20_004#13,15,기타,,,
C_20_004#14,1,게임,,,
C_20_004#14,2,교육/정보,,,
C_20_004#14,3,IT/TECH,,,
C_20_004#14,4,뉴스/정치,,,
C_20_004#14,5,먹방,,,
C_20_004#14,6,뷰티/패션,,,
C_20_004#14,7,스포츠/레저,,,
C_20_004#14,8,영화/엔터테인먼트,,,
C_20_004#14,9,요리/건강,,,
C_20_004#14,10,음악,,,
C_20_004#14,11,일상/여행/맛집,,,
C_20_004#14,12,코미디,,,
C_20_004#14,13,펫 영상(반려동물 영상),,,
C_20_004#14,14,ASMR,,,
C_20_004#14,15,기타,,,
C_20_004#15,1,게임,,,
C_20_004#15,2,교육/정보,,,
C_20_004#15,3,IT/TECH,,,
C_20_004#15,4,뉴스/정치,,,
C_20_004#15,5,먹방,,,
C_20_004#15,6,뷰티/패션,,,
C_20_004#15,7,스포츠/레저,,,
C_20_004#15,8,영화/엔터테인먼트,,,
C_20_004#15,9,요리/건강,,,
C_20_004#15,10,음악,,,
C_20_004#15,11,일상/여행/맛집,,,
C_20_004#15,12,코미디,,,
C_20_004#15,13,펫 영상(반려동물 영상),,,
C_20_004#15,14,ASMR,,,
C_20_004#15,15,기타,,,
C_18_015,1,예,,,
C_18_015,2,아니오,,,
C_18_016,1,1일,,,
C_18_016,2,2일,,,
C_18_016,3,3일,,,
C_18_016,4,4일,,,
C_18_016,5,5일,,,
C_18_016,6,6일,,,
C_18_016,7,7일(매일),,,
C_18_017,1,드라마,,,
C_18_017,2,예능,,,
C_18_017,3,뉴스보도,,,
C_18_017,4,시사/교양/다큐,,,
C_18_017,5,기타,,,
C_18_018,1,드라마,,,
C_18_018,2,예능,,,
C_18_018,3,뉴스보도,,,
C_18_018,4,시사/교양/다큐,,,
C_18_018,5,기타,,,
C_18_019,1,드라마,,,
C_18_019,2,예능,,,
C_18_019,3,뉴스보도,,,
C_18_019,4,시사/교양/다큐,,,
C_18_019,5,기타,,,
C_18_026,1,시청 전에,,,
C_18_026,2,시청 하면서,,,
C_18_026,3,시청한 후에,,,
C_18_026,4,기타,,,
C_18_026,9,없음,,,
C_18_027,1,시청 전에,,,
C_18_027,2,시청 하면서,,,
C_18_027,3,시청한 후에,,,
C_18_027,4,기타,,,
C_18_027,9,없음,,,
C_18_028,1,시청 전에,,,
C_18_028,2,시청 하면서,,,
C_18_028,3,시청한 후에,,,
C_18_028,4,기타,,,
C_18_028,9,없음,,,
C_18_029,1,전혀 그렇지 않다,,,
C_18_029,2,그렇지 않다,,,
C_18_029,3,그렇지 않은 편이다,,,
C_18_029,4,그런 편이다,,,
C_18_029,5,그렇다,,,
C_18_029,6,매우 그렇다,,,
C_18_030,1,전혀 그렇지 않다,,,
C_18_030,2,그렇지 않다,,,
C_18_030,3,그렇지 않은 편이다,,,
C_18_030,4,그런 편이다,,,
C_18_030,5,그렇다,,,
C_18_030,6,매우 그렇다,,,
C_18_031,1,전혀 그렇지 않다,,,
C_18_031,2,그렇지 않다,,,
C_18_031,3,그렇지 않은 편이다,,,
C_18_031,4,그런 편이다,,,
C_18_031,5,그렇다,,,
C_18_031,6,매우 그렇다,,,
C_18_032,1,전혀 그렇지 않다,,,
C_18_032,2,그렇지 않다,,,
C_18_032,3,그렇지 않은 편이다,,,
C_18_032,4,그런 편이다,,,
C_18_032,5,그렇다,,,
C_18_032,6,매우 그렇다,,,
C_18_033,1,전혀 그렇지 않다,,,
C_18_033,2,그렇지 않다,,,
C_18_033,3,그렇지 않은 편이다,,,
C_18_033,4,그런 편이다,,,
C_18_033,5,그렇다,,,
C_18_033,6,매우 그렇다,,,
C_18_034,1,전혀 그렇지 않다,,,
C_18_034,2,그렇지 않다,,,
C_18_034,3,그렇지 않은 편이다,,,
C_18_034,4,그런 편이다,,,
C_18_034,5,그렇다,,,
C_18_034,6,매우 그렇다,,,
C_18_035,1,전혀 그렇지 않다,,,
C_18_035,2,그렇지 않다,,,
C_18_035,3,그렇지 않은 편이다,,,
C_18_035,4,그런 편이다,,,
C_18_035,5,그렇다,,,
C_18_035,6,매우 그렇다,,,
C_18_036,1,전혀 그렇지 않다,,,
C_18_036,2,그렇지 않다,,,
C_18_036,3,그렇지 않은 편이다,,,
C_18_036,4,그런 편이다,,,
C_18_036,5,그렇다,,,
C_18_036,6,매우 그렇다,,,
C_18_037,1,전혀 그렇지 않다,,,
C_18_037,2,그렇지 않다,,,
C_18_037,3,그렇지 않은 편이다,,,
C_18_037,4,그런 편이다,,,
C_18_037,5,그렇다,,,
C_18_037,6,매우 그렇다,,,
C_18_038,1,전혀 그렇지 않다,,,
C_18_038,2,그렇지 않다,,,
C_18_038,3,그렇지 않은 편이다,,,
C_18_038,4,그런 편이다,,,
C_18_038,5,그렇다,,,
C_18_038,6,매우 그렇다,,,
C_18_039,1,전혀 그렇지 않다,,,
C_18_039,2,그렇지 않다,,,
C_18_039,3,그렇지 않은 편이다,,,
C_18_039,4,그런 편이다,,,
C_18_039,5,그렇다,,,
C_18_039,6,매우 그렇다,,,
C_18_040,1,전혀 그렇지 않다,,,
C_18_040,2,그렇지 않다,,,
C_18_040,3,그렇지 않은 편이다,,,
C_18_040,4,그런 편이다,,,
C_18_040,5,그렇다,,,
C_18_040,6,매우 그렇다,,,
C_18_041,1,전혀 그렇지 않다,,,
C_18_041,2,그렇지 않다,,,
C_18_041,3,그렇지 않은 편이다,,,
C_18_041,4,그런 편이다,,,
C_18_041,5,그렇다,,,
C_18_041,6,매우 그렇다,,,
C_18_042,1,전혀 그렇지 않다,,,
C_18_042,2,그렇지 않다,,,
C_18_042,3,그렇지 않은 편이다,,,
C_18_042,4,그런 편이다,,,
C_18_042,5,그렇다,,,
C_18_042,6,매우 그렇다,,,
C_18_043,1,전혀 그렇지 않다,,,
C_18_043,2,그렇지 않다,,,
C_18_043,3,그렇지 않은 편이다,,,
C_18_043,4,그런 편이다,,,
C_18_043,5,그렇다,,,
C_18_043,6,매우 그렇다,,,
C_14_007,1,예,,,
C_14_007,2,아니오,,,
C_14_008,1,SKIP 할 수 있을 때까지 화면의 초가 줄어드는 것을 본다,,,
C_14_008,2,동영상 광고를 시청한다,,,
C_14_008,3,시선을 동영상 광고 이외의 것으로 둔다,,,
C_14_008,4,다른 행동을 한다,,,
C_14_008,5,화면을 끈다/동영상을 종료한다,,,
C_14_008,6,기타,,,
C_14_009,1,전혀 그렇지 않다,,,
C_14_009,2,그렇지 않다,,,
C_14_009,3,그렇지 않은 편이다,,,
C_14_009,4,그런 편이다,,,
C_14_009,5,그렇다,,,
C_14_009,6,매우 그렇다,,,
C_14_010,1,전혀 그렇지 않다,,,
C_14_010,2,그렇지 않다,,,
C_14_010,3,그렇지 않은 편이다,,,
C_14_010,4,그런 편이다,,,
C_14_010,5,그렇다,,,
C_14_010,6,매우 그렇다,,,
C_14_011,1,전혀 그렇지 않다,,,
C_14_011,2,그렇지 않다,,,
C_14_011,3,그렇지 않은 편이다,,,
C_14_011,4,그런 편이다,,,
C_14_011,5,그렇다,,,
C_14_011,6,매우 그렇다,,,
C_14_012,1,전혀 그렇지 않다,,,
C_14_012,2,그렇지 않다,,,
C_14_012,3,그렇지 않은 편이다,,,
C_14_012,4,그런 편이다,,,
C_14_012,5,그렇다,,,
C_14_012,6,매우 그렇다,,,
C_14_013,1,전혀 그렇지 않다,,,
C_14_013,2,그렇지 않다,,,
C_14_013,3,그렇지 않은 편이다,,,
C_14_013,4,그런 편이다,,,
C_14_013,5,그렇다,,,
C_14_013,6,매우 그렇다,,,
C_14_014,1,전혀 그렇지 않다,,,
C_14_014,2,그렇지 않다,,,
C_14_014,3,그렇지 않은 편이다,,,
C_14_014,4,그런 편이다,,,
C_14_014,5,그렇다,,,
C_14_014,6,매우 그렇다,,,
C_14_046,1,전혀 그렇지 않다,,,
C_14_046,2,그렇지 않다,,,
C_14_046,3,그렇지 않은 편이다,,,
C_14_046,4,그런 편이다,,,
C_14_046,5,그렇다,,,
C_14_046,6,매우 그렇다,,,
C_14_047,1,전혀 그렇지 않다,,,
C_14_047,2,그렇지 않다,,,
C_14_047,3,그렇지 않은 편이다,,,
C_14_047,4,그런 편이다,,,
C_14_047,5,그렇다,,,
C_14_047,6,매우 그렇다,,,
C_14_048,1,전혀 그렇지 않다,,,
C_14_048,2,그렇지 않다,,,
C_14_048,3,그렇지 않은 편이다,,,
C_14_048,4,그런 편이다,,,
C_14_048,5,그렇다,,,
C_14_048,6,매우 그렇다,,,
C_14_049,1,전혀 그렇지 않다,,,
C_14_049,2,그렇지 않다,,,
C_14_049,3,그렇지 않은 편이다,,,
C_14_049,4,그런 편이다,,,
C_14_049,5,그렇다,,,
C_14_049,6,매우 그렇다,,,
C_14_050,1,전혀 그렇지 않다,,,
C_14_050,2,그렇지 않다,,,
C_14_050,3,그렇지 않은 편이다,,,
C_14_050,4,그런 편이다,,,
C_14_050,5,그렇다,,,
C_14_050,6,매우 그렇다,,,
C_14_051,1,전혀 그렇지 않다,,,
C_14_051,2,그렇지 않다,,,
C_14_051,3,그렇지 않은 편이다,,,
C_14_051,4,그런 편이다,,,
C_14_051,5,그렇다,,,
C_14_051,6,매우 그렇다,,,
C_14_045,1,예,,,
C_14_045,2,아니오,,,
C_15_001,1,예,,,
C_15_001,2,아니오,,,
C_15_002,1,매일(1주에 7일),,,
C_15_002,2,1주에 5-6일,,,
C_15_002,3,1주에 3-4일,,,
C_15_002,4,1주에 1-2일,,,
C_15_002,5,한달에 1-3일,,,
C_15_002,6,거의 안한다,,,
C_15_018,1,"다른 사람들의 글을 확인만 하고, 글(포스팅, 댓글, 추천/좋아요 등)은 거의 게시하지 않는다",,,
C_15_018,2,다른 사람들의 글에 댓글 또는 추천/좋아요 등만 누르는 편이다,,,
C_15_018,3,가끔씩 글/사진을 게시하는 편이다,,,
C_15_018,4,글/사진을 거의 매일 게시하는 편이다,,,
C_15_019,1,많이 보는 편이다,,,
C_15_019,2,어느 정도 보는 편이다,,,
C_15_019,3,보지 않는 편이다,,,
C_15_019,4,전혀 보지 않는다,,,
C_15_020,1,매우 관심 있게 본다,,,
C_15_020,2,관심 있게 보는 편이다,,,
C_15_020,3,별로 관심 있게 보지 않는다,,,
C_15_020,4,전혀 관심 있게 보지 않는다,,,
C_15_020,9,무응답,,,
C_15_021,1,매우 성가시다,,,
C_15_021,2,성가시다,,,
C_15_021,3,성가신 편이다,,,
C_15_021,4,성가시지 않은 편이다,,,
C_15_021,5,성가시지 않다,,,
C_15_021,6,전혀 성가시지 않다,,,
C_15_021,9,무응답,,,
C_16_004,1,매일(1주에 7일),,,
C_16_004,2,1주에 5-6일,,,
C_16_004,3,1주에 3-4일,,,
C_16_004,4,1주에 1-2일,,,
C_16_004,5,한달에 1-3일,,,
C_16_004,6,거의 안본다,,,
C_16_006,1,종이 신문으로만 읽었다,,,
C_16_006,2,온라인으로만 읽었다,,,
C_16_006,3,종이 신문과 인터넷으로 읽었다,,,
C_16_006,4,읽지 않았다,,,
C_16_007,1,매일(1주에 7일),,,
C_16_007,2,1주에 5-6일,,,
C_16_007,3,1주에 3-4일,,,
C_16_007,4,1주에 1-2일,,,
C_16_007,5,한달에 1-3일,,,
C_16_007,6,거의 안본다,,,
C_16_011,1,많이 보는 편이다,,,
C_16_011,2,어느 정도 보는 편이다,,,
C_16_011,3,보지 않는 편이다,,,
C_16_011,4,전혀 보지 않는다,,,
C_16_014,1,매우 관심 있게 본다,,,
C_16_014,2,관심 있게 보는 편이다,,,
C_16_014,3,별로 관심 있게 보지 않는다,,,
C_16_014,4,전혀 관심 있게 보지 않는다,,,
C_17_003,1,매일(1주에 7일),,,
C_17_003,2,1주에 5-6일,,,
C_17_003,3,1주에 3-4일,,,
C_17_003,4,1주에 1-2일,,,
C_17_003,5,한달에 1-3일,,,
C_17_003,6,거의 안본다,,,
C_17_005,1,정기구독,,,
C_17_005,2,직접구입,,,
C_17_005,3,돌려보기,,,
C_17_005,4,대여점에서 대여해서,,,
C_17_005,9,무응답,,,
C_17_010,1,많이 보는 편이다,,,
C_17_010,2,어느 정도 보는 편이다,,,
C_17_010,3,보지 않는 편이다,,,
C_17_010,4,전혀 보지 않는다,,,
C_17_013,1,매우 관심 있게 본다,,,
C_17_013,2,관심 있게 보는 편이다,,,
C_17_013,3,별로 관심 있게 보지 않는다,,,
C_17_013,4,전혀 관심 있게 보지 않는다,,,
D_01_001,1,전혀 그렇지 않다,,,
